,Unnamed: 0,category_id,views,likes,dislikes,comment_total
4116,4116,10,46775,2425,26,169
4117,4117,23,3429119,226090,3571,9084
4118,4118,22,211856,455,60,111
4119,4119,22,214399,3123,149,105
4120,4120,10,45758,1774,47,92
4121,4121,10,64916,2575,25,84
4122,4122,23,900863,27163,802,870
4123,4123,25,26063,267,35,316
4124,4124,24,2179594,39250,946,1158
4125,4125,28,1014567,48004,504,1576
4126,4126,10,232779,20776,170,1193
4127,4127,24,56285,1699,82,375
4128,4128,27,383678,15067,222,623
4129,4129,27,72219,2014,43,193
4130,4130,26,459578,28876,356,2594
4131,4131,24,6556,15,4,13
4132,4132,17,192632,7929,123,418
4133,4133,28,3448,16,0,4
4134,4134,26,543304,31542,709,1198
4135,4135,10,28990,2788,15,387
4136,4136,10,121147,11832,47,1078
4137,4137,22,317312,3997,1717,635
4138,4138,25,3315,40,2,10
4139,4139,10,38873,3938,6,254
4140,4140,26,30331,1336,111,196
4141,4141,10,2454280,79011,1085,3106
4142,4142,24,501565,17660,190,1222
4143,4143,26,32281,2797,44,560
4144,4144,25,15157,147,112,0
4145,4145,24,1704656,54051,1852,4817
4146,4146,25,324418,211,246,186
4147,4147,25,167869,1850,229,527
4148,4148,26,284379,52385,268,10735
4149,4149,23,74988,3274,119,571
4150,4150,22,85212,589,12,41
4151,4151,1,5651983,28959,2729,3467
4152,4152,25,974729,3289,4468,3285
4153,4153,22,2274210,75990,2803,8082
4154,4154,1,71451,3958,92,902
4155,4155,22,144507,11411,53,479
4156,4156,25,92708,2741,185,694
4157,4157,26,218393,5977,303,488
4158,4158,26,1120409,52448,712,2642
4159,4159,26,97610,4158,146,409
4160,4160,23,244265,4721,171,276
4161,4161,10,51931,2893,66,320
4162,4162,10,54837,2821,26,206
4163,4163,10,179556,20156,61,831
4164,4164,24,119486,644,195,1270
4165,4165,25,1269960,4195,1861,7454
4166,4166,24,347943,7185,187,685
4167,4167,17,424751,3328,181,1388
4168,4168,23,275906,0,0,96
4169,4169,24,4518026,148446,2713,9103
4170,4170,24,849512,28357,1550,5728
4171,4171,15,15098,56,6,20
4172,4172,26,162838,5717,69,428
4173,4173,26,882386,42516,767,2338
4174,4174,24,177090,5056,121,222
4175,4175,10,292385,16690,415,606
4176,4176,24,129200,231,18,25
4177,4177,17,904918,21893,203,1258
4178,4178,10,310565,27709,151,3382
4179,4179,17,60019,2978,82,534
4180,4180,10,63357,2230,23,209
4181,4181,25,13740,310,34,115
4182,4182,22,172894,372,95,142
4183,4183,24,44935,528,45,569
4184,4184,27,226410,7463,256,770
4185,4185,23,82336,6598,40,376
4186,4186,28,528728,9656,1111,1368
4187,4187,24,1039862,5628,685,875
4188,4188,24,13514,298,5,74
4189,4189,24,663194,3145,5705,0
4190,4190,20,317820,6240,693,399
4191,4191,1,138784,1394,48,151
4192,4192,10,132661,14177,96,1848
4193,4193,27,251756,8788,261,432
4194,4194,10,960857,21454,900,1661
4195,4195,24,1017286,194,19,38
4196,4196,17,638265,9405,324,374
4197,4197,22,350275,18780,61,789
4198,4198,23,6140193,164210,24511,57673
4199,4199,23,2302614,47124,5979,10676
4200,4200,1,2570340,93333,8917,34128
4201,4201,23,2669672,56535,1338,4131
4202,4202,24,1819923,57412,7235,14963
4203,4203,23,1145185,29716,508,2784
4204,4204,10,133689,6233,198,1420
4205,4205,24,111581,2617,219,332
4206,4206,1,717664,20408,732,3091
4207,4207,26,601479,18793,838,2405
4208,4208,23,1283062,23151,1391,3504
4209,4209,22,1582567,2006,7991,3887
4210,4210,24,894404,27774,1594,3562
4211,4211,24,1693031,98107,2699,25701
4212,4212,22,874358,0,0,689
4213,4213,10,147267,4859,208,439
4214,4214,27,175193,8741,75,446
4215,4215,10,823749,111846,500,8275
4216,4216,25,334295,975,6117,2536
4217,4217,23,244672,5945,255,3539
4218,4218,24,20474,451,34,73
4219,4219,24,191215,3626,540,578
4220,4220,10,565454,3951,94,712
4221,4221,25,1494606,4140,806,7523
4222,4222,26,419346,19008,286,9662
4223,4223,23,74316,2104,108,313
4224,4224,10,216945,1267,33,369
4225,4225,25,1220262,2605,508,6424
4226,4226,27,463140,0,0,0
4227,4227,25,71682,345,20,47
4228,4228,10,36404,1056,23,70
4229,4229,1,125740,3683,219,373
4230,4230,27,126008,2457,181,365
4231,4231,24,3134732,66197,1700,4903
4232,4232,24,937156,21764,625,3396
4233,4233,24,75204,1035,219,311
4234,4234,23,376139,35505,210,5348
4235,4235,23,468444,5015,796,743
4236,4236,24,201132,8047,101,685
4237,4237,24,6402701,56289,14872,14508
4238,4238,2,17640,96,8,15
4239,4239,24,37461,189,20,51
4240,4240,25,112061,818,105,1091
4241,4241,22,1222171,82442,2267,9254
4242,4242,25,12815,182,25,45
4243,4243,24,141915,2275,22,82
4244,4244,24,2306,7,1,0
4245,4245,28,158065,9177,201,1797
4246,4246,24,1746021,75286,2391,6047
4247,4247,23,1011227,75663,843,10099
4248,4248,23,267910,1244,2557,2157
4249,4249,25,447839,1827,397,2918
4250,4250,25,538708,5125,1332,3102
4251,4251,25,16229,8,16,15
4252,4252,10,353266,18734,252,1890
4253,4253,25,426529,11824,436,2129
4254,4254,25,182091,667,127,1893
4255,4255,25,52340,326,536,0
4256,4256,10,238726,12941,301,826
4257,4257,24,933,75,4,19
4258,4258,22,214729,17580,125,1607
4259,4259,25,10225,57,109,166
4260,4260,10,66699,526,12,167
4261,4261,1,2104717,136448,960,27441
4262,4262,24,235524,650,97,141
4263,4263,22,3973184,78945,2909,8227
4264,4264,22,40851,1970,67,251
4265,4265,17,7176,49,2,11
4266,4266,2,13381,230,4,0
4267,4267,24,88551,1883,33,160
4268,4268,23,1733255,138573,837,15221
4269,4269,17,1278580,9478,685,4091
4270,4270,10,114900,3838,45,264
4271,4271,26,63082,2769,110,246
4272,4272,28,3205970,82608,3308,10171
4273,4273,28,179762,3738,206,654
4274,4274,27,237412,13194,30,935
4275,4275,10,1122212,36274,238,1212
4276,4276,23,1963186,169343,843,5156
4277,4277,26,1368475,91499,779,6151
4278,4278,23,202158,22586,187,1017
4279,4279,20,2006746,69228,5483,27346
4280,4280,27,359299,14327,291,1112
4281,4281,25,111689,2103,37,118
4282,4282,22,33565,150,13,75
4283,4283,26,302879,21029,165,3604
4284,4284,28,15798,334,12,43
4285,4285,28,979224,28677,1166,6014
4286,4286,25,244753,1749,402,1810
4287,4287,28,163024,1538,539,0
4288,4288,23,453546,2308,4720,0
4289,4289,26,9534,213,10,32
4290,4290,10,37270,425,10,39
4291,4291,22,278289,36365,136,6699
4292,4292,17,2429242,38553,1867,2333
4293,4293,27,613143,28903,276,2170
4294,4294,24,782038,15968,1427,3404
4295,4295,24,1624916,127243,1832,16188
4296,4296,22,1075499,19227,917,1265
4297,4297,10,154198,13852,104,841
4298,4298,24,904909,12183,251,1799
4299,4299,28,377733,13036,654,1620
4300,4300,28,50522,509,126,456
4301,4301,26,374505,20829,410,1823
4302,4302,24,346396,54382,892,4929
4303,4303,17,15410,9,0,7
4304,4304,22,14339,9,25,23
4305,4305,25,58508,333,188,719
4306,4306,22,449755,540,360,277
4307,4307,10,210095,13549,231,1367
4308,4308,15,120786,4668,46,402
4309,4309,15,342794,24711,203,4037
4310,4310,24,873826,35911,1441,2060
4311,4311,24,245964,6936,621,2521
4312,4312,22,553897,10276,597,680
4313,4313,26,138162,4117,77,211
4314,4314,24,3643696,207360,3367,17461
4315,4315,27,344429,7466,505,1138
4316,4316,24,1057101,10215,146,439
4317,4317,28,5022,211,5,35
4318,4318,10,469957,13386,593,1112
4319,4319,28,432284,17329,671,1651
4320,4320,24,1582632,105442,1363,9774
4321,4321,28,294117,10685,418,827
4322,4322,22,1510760,81255,3518,18367
4323,4323,24,774821,16634,298,1540
4324,4324,23,863832,22723,261,1642
4325,4325,22,3064592,169409,1358,10112
4326,4326,22,2050,5,0,2
4327,4327,17,4751,13,0,5
4328,4328,24,4646,12,0,5
4329,4329,22,66706,4028,81,242
4330,4330,26,472974,25444,242,6324
4331,4331,23,64650,2680,150,339
4332,4332,24,77571,3350,75,426
4333,4333,10,12254591,417924,22007,33233
4334,4334,23,997541,60621,980,1969
4335,4335,15,2656318,45157,1290,5790
4336,4336,10,1050989,13362,1635,1433
4337,4337,27,1961683,41900,2258,7144
4338,4338,23,900780,78834,2142,8320
4339,4339,27,1093720,20287,793,4816
4340,4340,25,383968,4913,236,1048
4341,4341,23,3214786,136512,5628,4789
4342,4342,1,51935,5990,35,463
4343,4343,23,705423,37292,678,1393
4344,4344,10,2781365,124979,861,5174
4345,4345,10,950043,34783,209,1125
4346,4346,26,715712,37435,1149,3393
4347,4347,26,412399,6548,1045,882
4348,4348,22,180804,9763,245,989
4349,4349,28,2604207,47102,1033,8434
4350,4350,10,1894817,83607,3834,4344
4351,4351,26,82665,4582,73,201
4352,4352,17,2631,1,2,0
4353,4353,15,299817,10108,201,420
4354,4354,10,1304773,88510,554,2497
4355,4355,25,15952413,61765,7112,6799
4356,4356,10,1761586,31360,1997,2737
4357,4357,24,458714,13049,1369,1864
4358,4358,10,73490,3161,53,398
4359,4359,10,7481942,240499,4744,12593
4360,4360,23,6450935,431684,6879,20034
4361,4361,24,231248,9484,150,1030
4362,4362,10,81027,3768,26,290
4363,4363,10,575963,87616,566,7556
4364,4364,2,254632,8144,244,619
4365,4365,28,384333,13379,371,1330
4366,4366,22,221078,3194,149,108
4367,4367,22,529542,18782,1273,3304
4368,4368,23,2076786,84686,2234,4434
4369,4369,10,51402,2528,30,173
4370,4370,24,174040,11744,118,696
4371,4371,22,2580840,80726,7305,7721
4372,4372,10,51914,1880,49,102
4373,4373,10,78721,2895,28,86
4374,4374,24,647537,10833,291,1774
4375,4375,22,214557,458,60,98
4376,4376,24,52347,1235,159,484
4377,4377,1,138900,1573,14,84
4378,4378,25,26964,274,41,343
4379,4379,28,1064374,49602,525,1576
4380,4380,23,921850,27654,808,894
4381,4381,10,293290,23521,203,1002
4382,4382,10,49099,4446,10,271
4383,4383,24,58454,1737,83,382
4384,4384,27,74354,2052,44,196
4385,4385,22,109024,736,12,48
4386,4386,26,697441,37350,906,1617
4387,4387,10,134026,12202,52,1122
4388,4388,17,196622,8048,126,432
4389,4389,24,6598,15,4,14
4390,4390,26,473862,29491,361,2626
4391,4391,25,3602,44,2,10
4392,4392,10,126927,8382,30,737
4393,4393,28,3544,16,0,5
4394,4394,10,34136,2991,19,393
4395,4395,10,1642455,49398,718,1697
4396,4396,22,331811,4066,1718,621
4397,4397,10,2803609,82045,1171,3262
4398,4398,28,1869828,0,0,0
4399,4399,23,767736,29600,7555,10246
4400,4400,24,287667,5626,376,762
4401,4401,24,1800786,27584,4726,8420
4402,4402,22,1142562,44973,922,6401
4403,4403,24,217967,3627,336,1362
4404,4404,25,434972,1717,774,2104
4405,4405,1,211621,1319,255,310
4406,4406,24,1009358,22180,583,1395
4407,4407,24,476985,22319,773,2194
4408,4408,24,314712,1241,1618,782
4409,4409,25,569184,17500,677,1277
4410,4410,22,488386,9188,662,1045
4411,4411,24,1124662,25727,363,1382
4412,4412,19,177192,5658,155,941
4413,4413,24,110191,6290,67,347
4414,4414,23,843116,25802,187,869
4415,4415,23,25301,698,99,195
4416,4416,25,80729,1079,18,104
4417,4417,23,1115107,93826,3073,9349
4418,4418,25,189313,748,292,1610
4419,4419,24,689414,9526,504,979
4420,4420,24,283608,6084,579,687
4421,4421,23,3067187,55394,8223,14158
4422,4422,27,46534,1336,24,260
4423,4423,24,383480,23106,283,3094
4424,4424,10,293010,9347,543,1967
4425,4425,10,626300,21769,373,905
4426,4426,25,430121,2310,287,996
4427,4427,25,137909,528,5643,1437
4428,4428,22,95374,4997,207,924
4429,4429,25,114206,605,887,751
4430,4430,1,1556491,28272,638,1099
4431,4431,23,1484960,33444,673,3249
4432,4432,22,11287,25,90,38
4433,4433,24,81003,941,147,173
4434,4434,25,79933,172,66,289
4435,4435,1,40449,2963,47,201
4436,4436,26,856308,22606,1030,2851
4437,4437,1,1092247,25945,1017,3872
4438,4438,20,114589,441,21,49
4439,4439,10,43547,2605,67,214
4440,4440,22,201764,8790,100,1212
4441,4441,26,118153,4973,180,981
4442,4442,23,442200,7906,433,4629
4443,4443,17,95602,54,54,117
4444,4444,23,103636,2562,210,402
4445,4445,22,46419,2775,61,168
4446,4446,10,15949,102,4,13
4447,4447,1,2982733,99206,9916,36254
4448,4448,24,4992,91,1,19
4449,4449,22,31063,0,0,0
4450,4450,10,1374034,143615,814,10020
4451,4451,23,1584268,26086,1872,4012
4452,4452,27,258335,11160,114,502
4453,4453,1,198887,4459,309,476
4454,4454,24,545808,7445,1118,1114
4455,4455,28,644185,22987,696,2701
4456,4456,23,446306,7749,183,2142
4457,4457,22,1067608,0,0,811
4458,4458,22,1773579,2190,8660,4378
4459,4459,22,172666,12271,98,1750
4460,4460,24,75129,327,33,85
4461,4461,1,19124,2299,19,281
4462,4462,27,14108,1489,5,272
4463,4463,25,15310,79,173,257
4464,4464,27,169645,3199,228,558
4465,4465,24,1832436,101876,3049,26961
4466,4466,29,39734,411,3,0
4467,4467,25,390824,1190,7247,3177
4468,4468,10,251433,6672,298,593
4469,4469,22,75722,8455,38,602
4470,4470,24,46310,2888,146,286
4471,4471,24,38147,1766,181,275
4472,4472,27,470134,10131,359,2400
4473,4473,22,67316,1382,87,134
4474,4474,25,1523360,4197,827,7648
4475,4475,24,287152,0,0,0
4476,4476,26,23955,1943,15,172
4477,4477,10,51681,1246,32,81
4478,4478,10,671431,4528,112,785
4479,4479,25,21441,37,81,66
4480,4480,25,29556,246,13,93
4481,4481,25,97008,418,27,83
4482,4482,26,41320,2178,64,796
4483,4483,10,272072,1507,39,348
4484,4484,26,601814,23656,379,12153
4485,4485,28,434774,9286,536,469
4486,4486,2,100484,1369,223,390
4487,4487,25,1270997,2686,533,6665
4488,4488,1,62411,197,21,30
4489,4489,17,2911,21,2,14
4490,4490,2,68742,182,24,38
4491,4491,23,555847,43961,326,6367
4492,4492,24,83166,1107,239,312
4493,4493,24,3462948,69479,1829,4456
4494,4494,23,500036,5217,845,733
4495,4495,24,210435,8247,105,728
4496,4496,23,1171308,83969,981,10635
4497,4497,28,225679,11293,256,2224
4498,4498,10,85407,658,14,160
4499,4499,27,474412,0,0,0
4500,4500,1,0,0,0,0
4501,4501,24,321321,742,107,130
4502,4502,22,1287465,84370,2396,9580
4503,4503,22,119367,19135,89,1282
4504,4504,22,82367,2608,172,365
4505,4505,17,11113,65,4,18
4506,4506,10,620970,26914,455,1994
4507,4507,24,4937,19,21,12
4508,4508,27,71697,3967,34,329
4509,4509,24,1819737,77044,2475,5145
4510,4510,27,59156,381,8,15
4511,4511,24,121723,2296,35,180
4512,4512,22,233599,18689,131,1611
4513,4513,10,305593,15119,353,765
4514,4514,25,541456,5131,1336,2233
4515,4515,1,2202654,138896,995,23278
4516,4516,2,22344,274,5,0
4517,4517,25,118455,852,109,1110
4518,4518,10,49780,528,12,52
4519,4519,26,6495,300,4,27
4520,4520,25,54223,333,552,0
4521,4521,17,2764,20,4,14
4522,4522,26,146287,5347,315,936
4523,4523,17,708991,5887,271,851
4524,4524,10,153617,4656,52,333
4525,4525,23,1885861,145888,892,13287
4526,4526,25,183702,668,126,1899
4527,4527,23,269422,1251,2568,1796
4528,4528,10,112200,13593,30,754
4529,4529,22,165292,9218,160,2431
4530,4530,10,11688,507,12,36
4531,4531,10,1405323,42800,285,1327
4532,4532,26,69810,2961,122,241
4533,4533,28,198247,4020,219,481
4534,4534,27,253709,13788,33,970
4535,4535,23,2052593,174159,861,4193
4536,4536,22,42229,163,13,51
4537,4537,24,11009,196,12,19
4538,4538,23,219433,23838,196,996
4539,4539,27,378836,14828,301,855
4540,4540,20,2124342,71789,5810,28192
4541,4541,28,183325,1700,570,0
4542,4542,26,327341,21950,178,3204
4543,4543,25,112921,2125,37,98
4544,4544,28,997884,29155,1179,4911
4545,4545,26,1455491,94974,835,734
4546,4546,28,23366,422,17,52
4547,4547,2,3541,12,11,7
4548,4548,23,13057,2097,17,248
4549,4549,22,299300,37709,147,5671
4550,4550,10,171704,14505,110,677
4551,4551,10,245305,13997,252,831
4552,4552,27,633374,29671,284,2200
4553,4553,25,265678,1852,431,1499
4554,4554,28,389852,13246,674,1385
4555,4555,17,2509497,38959,1889,2349
4556,4556,24,935108,12353,255,1781
4557,4557,24,1818761,137220,1922,17019
4558,4558,24,804591,16330,1442,3450
4559,4559,22,568453,570,373,301
4560,4560,26,404168,21677,436,1548
4561,4561,24,383713,58657,950,5247
4562,4562,28,50582,509,126,457
4563,4563,22,1083704,19353,919,1294
4564,4564,23,455100,2308,4727,0
4565,4565,15,137452,4886,49,423
4566,4566,22,16737,13,25,15
4567,4567,25,59915,338,189,502
4568,4568,1,19682,398,31,61
4569,4569,15,349321,25027,210,4089
4570,4570,24,6195,17,8,19
4571,4571,24,4466,54,10,24
4572,4572,24,924083,37022,1531,2059
4573,4573,24,250713,7064,628,2542
4574,4574,17,46875,188,10,55
4575,4575,15,3680,10,2,6
4576,4576,24,3722711,209976,3414,17788
4577,4577,22,558402,10288,598,689
4578,4578,28,5660,220,5,44
4579,4579,17,16730,11,0,7
4580,4580,26,39435,2607,53,225
4581,4581,28,442278,17610,676,1651
4582,4582,24,1113129,10617,150,433
4583,4583,10,538312,13722,605,1138
4584,4584,24,1750334,108723,1445,10033
4585,4585,28,304337,10909,421,836
4586,4586,24,850640,17575,323,1655
4587,4587,26,490491,25833,251,6338
4588,4588,22,2136,5,0,3
4589,4589,22,1564339,83094,3609,18767
4590,4590,23,66675,2724,153,337
4591,4591,22,3135252,171839,1377,10248
4592,4592,10,13077467,430513,22775,33386
4593,4593,27,2022033,42650,2293,7143
4594,4594,25,483044,6073,291,1148
4595,4595,15,2702068,45834,1312,5790
4596,4596,27,1105378,20400,796,4824
4597,4597,10,1085443,37600,236,1336
4598,4598,26,2513012,130944,1101,19133
4599,4599,25,829788,3454,1760,4592
4600,4600,23,349302,17087,454,813
4601,4601,23,1325033,63125,1133,3858
4602,4602,23,2772754,241913,4833,12248
4603,4603,25,513089,1725,877,3302
4604,4604,24,365874,1672,167,284
4605,4605,23,123176,8655,112,890
4606,4606,27,1193976,81374,538,7139
4607,4607,24,1838965,25375,529,0
4608,4608,25,449475,1524,509,1906
4609,4609,23,1082514,47843,2756,2742
4610,4610,23,1989879,158576,816,19050
4611,4611,22,365891,5830,1083,996
4612,4612,24,1611428,29766,439,1188
4613,4613,23,1439248,45486,13618,17497
4614,4614,28,2167783,0,0,0
4615,4615,24,98734,2861,118,897
4616,4616,2,1282041,25547,619,4057
4617,4617,22,1718003,54324,1548,7768
4618,4618,2,731015,24110,617,1718
4619,4619,25,448012,932,299,714
4620,4620,24,715133,9182,949,1152
4621,4621,23,179848,2461,83,156
4622,4622,2,613921,26123,549,3342
4623,4623,23,150773,1696,550,653
4624,4624,28,2051564,63141,1688,12087
4625,4625,27,273878,12151,160,2844
4626,4626,24,315073,4479,440,1692
4627,4627,25,1353973,4103,1896,14247
4628,4628,24,705365,27710,1087,2807
4629,4629,25,500744,1874,890,2285
4630,4630,24,2181765,31174,5842,9919
4631,4631,24,821454,39562,207,1820
4632,4632,24,1677412,31389,927,2166
4633,4633,10,609764,80541,476,8544
4634,4634,27,108593,6418,99,486
4635,4635,22,771705,12174,1057,1559
4636,4636,24,224398,8868,119,1617
4637,4637,1,376614,1881,390,452
4638,4638,10,3282,406,6,56
4639,4639,24,440499,1637,2326,1249
4640,4640,24,287052,11605,371,1587
4641,4641,25,122433,1705,33,201
4642,4642,25,768475,21268,878,1479
4643,4643,24,2746174,78698,13980,6152
4644,4644,19,293030,7646,226,1143
4645,4645,23,1794467,68086,1716,2603
4646,4646,10,67133,168,18,31
4647,4647,26,1196187,51563,593,7995
4648,4648,24,29953,224,27,35
4649,4649,24,564988,2098,259,228
4650,4650,17,234241,93,149,337
4651,4651,27,67587,1670,37,345
4652,4652,25,156368,585,6489,1561
4653,4653,24,1346440,30002,443,1526
4654,4654,20,181289,612,31,69
4655,4655,24,515549,0,0,0
4656,4656,22,140979,6057,299,1040
4657,4657,24,64529,3176,34,150
4658,4658,25,708203,4390,594,1555
4659,4659,26,306834,19914,192,2637
4660,4660,27,104913,3989,152,1253
4661,4661,23,1268966,99369,3657,9787
4662,4662,17,43427,191,9,65
4663,4663,24,642223,45890,923,4613
4664,4664,22,38949,0,0,0
4665,4665,24,476086,3094,2653,3935
4666,4666,22,3495,239,0,30
4667,4667,24,3375,63,0,4
4668,4668,26,364813,16673,326,1980
4669,4669,28,179402,7804,186,1377
4670,4670,19,56450,22,5,3
4671,4671,10,330444,10100,591,2132
4672,4672,28,258769,4539,180,939
4673,4673,23,3351249,58329,8717,12558
4674,4674,28,523648,8181,470,1431
4675,4675,10,33536,2479,32,201
4676,4676,24,65151,869,17,265
4677,4677,1,219967,4644,325,503
4678,4678,1,26039,2811,35,375
4679,4679,10,857596,27521,436,1057
4680,4680,1,1805187,30536,713,1138
4681,4681,2,30078,1334,38,246
4682,4682,10,84211,3434,94,304
4683,4683,27,20827,1854,14,350
4684,4684,24,102848,1054,176,214
4685,4685,22,4829,91,7,39
4686,4686,23,1591121,34825,716,3353
4687,4687,10,50564,4144,85,535
4688,4688,1,99562,280,34,39
4689,4689,26,187884,6899,234,1187
4690,4690,17,22151,179,16,177
4691,4691,22,222267,9449,110,1294
4692,4692,29,45728,500,4,0
4693,4693,23,112245,2670,225,427
4694,4694,25,83379,177,73,293
4695,4695,23,544811,8692,477,5325
4696,4696,1,1212952,27582,1113,4115
4697,4697,24,93235,562,71,112
4698,4698,22,125024,11590,43,674
4699,4699,25,402726,1197,7299,2389
4700,4700,10,1653625,156180,975,10745
4701,4701,24,52806,2134,232,341
4702,4702,23,597594,9101,233,2489
4703,4703,24,1862277,102879,3099,27295
4704,4704,27,282943,11955,120,540
4705,4705,10,43944,1932,68,496
4706,4706,22,1169918,0,0,681
4707,4707,22,190263,13213,114,1826
4708,4708,22,15100,34,188,117
4709,4709,10,374700,18473,646,1303
4710,4710,10,301611,7575,336,645
4711,4711,1,445401,19134,165,1523
4712,4712,22,80752,3825,116,206
4713,4713,26,50873,2510,68,973
4714,4714,1,58230,3742,79,232
4715,4715,15,190430,9244,45,736
4716,4716,10,719712,4763,116,767
4717,4717,28,479196,9690,578,553
4718,4718,27,24336,11,6,1
4719,4719,22,145197,2745,79,331
4720,4720,25,45266,600,50,150
4721,4721,25,106033,454,28,67
4722,4722,28,11227,139,8,25
4723,4723,26,33009,2360,15,195
4724,4724,26,679124,25483,425,12984
4725,4725,2,132592,1606,284,446
4726,4726,10,292870,1578,39,382
4727,4727,28,708093,11944,488,1334
4728,4728,25,1533366,4216,833,7684
4729,4729,22,140087,1854,128,177
4730,4730,2,107986,228,26,44
4731,4731,26,9941,12,1,0
4732,4732,25,15971,82,177,259
4733,4733,10,989928,36896,699,2433
4734,4734,26,415659,20304,248,5857
4735,4735,25,22041,37,83,75
4736,4736,23,632725,46942,355,6762
4737,4737,24,3661676,71388,1893,4518
4738,4738,23,518412,5333,867,749
4739,4739,23,1259280,87970,1034,7936
4740,4740,24,85478,1213,240,316
4741,4741,22,108392,2942,228,435
4742,4742,17,31924,19,14,5
4743,4743,28,247922,11985,273,2332
4744,4744,22,134363,20858,101,1334
4745,4745,27,477967,0,0,0
4746,4746,24,806858,24111,1388,3554
4747,4747,25,949078,2335,943,0
4748,4748,27,88200,4450,35,389
4749,4749,24,364644,772,111,130
4750,4750,22,1319110,85402,2427,6931
4751,4751,24,214254,8348,106,729
4752,4752,22,248774,19546,138,1654
4753,4753,43,8259,111,8,37
4754,4754,1,0,0,0,0
4755,4755,24,5662,33,21,13
4756,4756,24,37649,147,7,0
4757,4757,24,1893744,79385,2538,5301
4758,4758,24,139391,2500,34,179
4759,4759,27,63766,398,9,18
4760,4760,10,353144,16508,386,811
4761,4761,15,71307,2924,31,275
4762,4762,25,542255,5135,1336,2222
4763,4763,1,2266878,140428,1013,23527
4764,4764,10,92425,689,15,165
4765,4765,26,166185,5835,361,997
4766,4766,25,54759,335,554,0
4767,4767,17,4416,23,5,14
4768,4768,17,738058,5990,291,874
4769,4769,10,181611,5199,56,289
4770,4770,17,12768,75,4,21
4771,4771,23,1987959,150289,921,13857
4772,4772,25,184133,668,128,1916
4773,4773,23,269787,1251,2568,1806
4774,4774,22,210829,10279,199,2693
4775,4775,10,16827,584,17,36
4776,4776,2,28144,287,5,0
4777,4777,10,154875,17374,45,910
4778,4778,26,9002,350,4,28
4779,4779,10,57009,590,14,45
4780,4780,10,1635293,47877,317,1199
4781,4781,27,261261,14061,35,999
4782,4782,17,706,6,0,0
4783,4783,28,211249,4206,223,482
4784,4784,23,226828,24381,200,1022
4785,4785,17,3498,22,4,15
4786,4786,23,2137378,178291,886,4245
4787,4787,1,83634,52,42,52
4788,4788,24,2143,16,2,4
4789,4789,22,47100,170,13,52
4790,4790,17,308947,1337,49,383
4791,4791,29,5343,133,0,21
4792,4792,24,1098,3,0,0
4793,4793,25,82566,74,120,6
4794,4794,23,31797,5791,14,738
4795,4795,27,387465,15066,305,870
4796,4796,26,338856,22400,187,3286
4797,4797,25,113606,2134,37,98
4798,4798,10,4431163,23364,1180,1633
4799,4799,1,1218645,22373,3031,6104
4800,4800,10,904859,43742,1007,3212
4801,4801,24,552893,2297,246,631
4802,4802,23,1803613,36000,1134,4484
4803,4803,24,216880,3133,221,330
4804,4804,10,368198,32443,323,4701
4805,4805,23,751066,29670,1007,1769
4806,4806,22,175173,10573,180,1282
4807,4807,10,278787,15100,259,867
4808,4808,15,158078,9548,109,414
4809,4809,25,1227316,4415,2334,6323
4810,4810,26,3866789,168343,1750,24438
4811,4811,23,2298865,91148,2078,5038
4812,4812,24,543107,10039,221,1074
4813,4813,10,86437,3878,130,338
4814,4814,23,970218,112619,1538,10398
4815,4815,24,337673,6942,149,544
4816,4816,23,885381,26748,673,2170
4817,4817,28,1049659,24557,763,2856
4818,4818,23,4040634,314985,7246,14351
4819,4819,1,819832,19769,444,2963
4820,4820,24,134913,18679,85,2921
4821,4821,23,1332167,53198,3279,3075
4822,4822,25,630163,2045,1137,3947
4823,4823,28,558120,24284,477,2020
4824,4824,26,947958,62202,2034,6726
4825,4825,26,307372,14642,222,2137
4826,4826,27,1613455,97388,710,8278
4827,4827,24,3351704,41566,1060,0
4828,4828,10,2370549,132138,1025,7705
4829,4829,22,111768,394,3230,2114
4830,4830,27,131528,4477,582,611
4831,4831,10,340532,16560,514,1715
4832,4832,24,151550,2813,87,262
4833,4833,10,56588,1124,22,87
4834,4834,25,516451,1708,595,2164
4835,4835,17,39243,45,666,409
4836,4836,24,245452,4895,264,1390
4837,4837,10,18890,1946,17,186
4838,4838,22,27197,1895,48,333
4839,4839,10,54978,6692,38,1433
4840,4840,22,177463,9034,195,2727
4841,4841,26,64770,2610,35,257
4842,4842,25,91894,384,786,1717
4843,4843,23,2311050,173181,1011,20223
4844,4844,22,483955,6922,1381,1255
4845,4845,2,2284505,36644,1069,5771
4846,4846,25,788443,20211,5358,7274
4847,4847,27,378704,14638,234,3394
4848,4848,1,203794,835,46,111
4849,4849,10,660295,43091,369,1923
4850,4850,23,35539,2074,13,157
4851,4851,25,92072,214,74,732
4852,4852,24,122479,8529,81,531
4853,4853,23,25770,402,3,41
4854,4854,23,1685518,51340,17849,21194
4855,4855,2,1021496,29219,912,2191
4856,4856,25,480557,998,348,0
4857,4857,27,8764,0,0,0
4858,4858,24,88111,924,25,109
4859,4859,24,204518,462,20,54
4860,4860,10,72414,6231,70,854
4861,4861,1,8465,121,5,10
4862,4862,25,88573,721,40,182
4863,4863,28,2426245,68771,1935,12808
4864,4864,10,1578921,135599,809,12107
4865,4865,22,8911,180,60,69
