group_code,owner_uin,group_name,gunm,activity,cityid,uin_privilege,label,memo,flag_ext,glogo,join_auth
1046493942,20898488,8小组（郭跃）,7,8,,-1,管理员活跃||同学,,1075904576,http://p.qlogo.cn/gh/1046493942/1046493942/140,c8pig9+Z/cawyCHPm++7tRDauDKMdi6Q/p9FqgMN6wDVGZyxZ0kBfumOACWbDf8L
1028688247,2606767637,高一历史8,58,7,,-1,文件多||管理员活跃||男生多||新群,,1075904576,http://p.qlogo.cn/gh/1028688247/1028688247/140,9fM6WUpHsIxsEr5Tp20XRdu0lhALxIY6u1npsqHXMxgWPc3lxYa2FQZLZDh9qCvy
264161492,1505311863,沈阳🌹🌹情牵你我70/8,351,10,10189,-1,文件多||相册多||管理员活跃||1333km,打造高素质，真实确定身份，愉快聊天增进感情的单身群,2162752,http://p.qlogo.cn/gh/264161492/264161492/140,0CXKyF9UYDScqkh7hYXxCO0JdSYRZVBZKcqL/iDGOSTNlCVWp2n5TD+0YrSTcZFo
928576318,1572561324,5.8日8：00—12：30南门,14,6,10223,-1,管理员活跃||男生多||同学||631.7km,,1075904576,http://p.qlogo.cn/gh/928576318/928576318/140,vnGEsBn5t5lkiOlXBR64nxbAsbtDVHUZZDko7O9mA9ZkOo3a0ipRpMVuQWBmT1kx
754710352,302522990,小米8屏下指纹  AOSP原,84,5,,-1,文件多||管理员活跃||男生多,,1076166720,http://p.qlogo.cn/gh/754710352/754710352/140,sXYQ5/pnwYkREfiM/9eBC1U6jSJmESQ91u4QbAw2/UyvA0OSPt+nWFgH4KofFnQN
1035648553,459622755,八（8）班家长群,114,9,,-1,文件多||管理员活跃||同学,,2162752,http://p.qlogo.cn/gh/1035648553/1035648553/140,11m+BnHLAIu29zr4J0SQ0j/+eBROh0Y+o12HCu9J8L5abEjNLxA8IVGPsvubJ1tS
1049214195,448746912,5.24 8：00 宏观商大,31,7,,-1,管理员活跃||男生多||同学,,1075904576,http://p.qlogo.cn/gh/1049214195/1049214195/140,CISZZKIgaDpPasxPw1nxp37y+2M868sD7ZEo3Qegj/e2pnJOmY+IEDvlRj+LS5AJ
244056066,1311550206,嘉兴嘉善招聘求职群8,1641,10,10234,-1,文件多||相册多||管理员活跃||付费||765.1km,欢迎嘉兴，嘉善的朋友加入，招聘，求职，找工作，招工。请勿发布与此无关的广告,10551744,http://p.qlogo.cn/gh/244056066/244056066/140,3YM1ksvqxkXPBBZALsbZJSB0+qkqvzsNauquhPUOvxYtCx9ZnbxAN0K9Mo00P46E
706885755,303111583,五（10）班第8学习小组,10,9,,-1,管理员活跃||女生多||同学,,1075904576,http://p.qlogo.cn/gh/706885755/706885755/140,+DcPZ/jus/oq0YGSmcDC6lJQD/SIzlEK0ONZSCEkZO32aYbpKuVXFp3svAzjjpu+
952358253,2605304504,日照家教兼职群（8）,193,0,,-1,管理员活跃||女生多||行业交流,中小学家教兼职,2162784,http://p.qlogo.cn/gh/952358253/952358253/140,PRvgD0tg87B3I95FR91rSij73b13awAha3zz3lpVbYYfDr/vr3blohtytHyI8nBj
118639594,251221920,PDD首页商家运营交流8,772,6,,-1,文件多||管理员活跃||男生多||游戏,拼多多首页资源位专题交流。发广告的通通别来。加群严查商铺后台！不是商家原理此群。,8454340,http://p.qlogo.cn/gh/118639594/118639594/140,qHpjAhPtexbBunWRQUpxl+cCmXgqCTn0uEpZwpGJprOCM5bNReXL2kQQABKyZp81
1073390349,2121644041,18化一(8)仪器分析实验,17,7,,-1,文件多||管理员活跃||女生多||同学,,1076166720,http://p.qlogo.cn/gh/1073390349/1073390349/140,wXtSyv1gYfrrZqY1H2w+hEcCclU7kGncecZZj3g0DuOsgk+7HPrJ/yBtK0pDqDc0
1106016306,1115588791,爱卡仕8,39,10,,-1,管理员活跃||男生多||同事||新群,,1075904576,http://p.qlogo.cn/gh/1106016306/1106016306/140,XjGngwZ6uC69EOo6BWkMq9aKGPBZuq+TS76fNZhA2xYp3NqN+hpXDx50bjIDt/Kz
824452348,1273646327,控制-8（1）组自建群,9,8,,-1,管理员活跃||新群,,2162752,http://p.qlogo.cn/gh/824452348/824452348/140,8HxrkeYeEwZK55LXTyqPfHjBdLwxnSysLBITSzcs1z2PNk/875PMvdbQWWigouYE
514970731,354447197,黄骅港-沧州拼车（8）,424,9,10170,-1,管理员活跃||男生多||亲友||724.9km,,1075904576,http://p.qlogo.cn/gh/514970731/514970731/140,u8Bd6aiKx+9LhwWaT0uZ6PyscfY4M/o6ZHvX69R4PXeQ8LjJ3oBHwuIgGW1tsDy5
468186032,18364503,传奇十年情怀～(8),221,6,,-1,管理员活跃||男生多||游戏,,1076166720,http://p.qlogo.cn/gh/468186032/468186032/140,0kiiBiCNKpAMQZIwipnYiPxsPhL3tiyMmNfQE0VFZ6S/rDkH6ekWm47tmHsrq1mL
820077959,466502183,5.8号上午高铁站（8：00,12,6,,-1,管理员活跃||男生多||同学,,1075904576,http://p.qlogo.cn/gh/820077959/820077959/140,RfAa0PGNUt76tpH1V6vV5MdJzT/rtftJaTjx5N50AO6zW/bV7Vkq/7gKdK5nPGtt
301177546,1213726202,冰山🍀0投资趣步交流8,88,8,,-1,文件多||管理员活跃||男生多||亲友,,1075904576,http://p.qlogo.cn/gh/301177546/301177546/140,/5lkWwaOQn5GiytqvMb9mUkaCmRM14SJOsmmnvLJ7uTBam+L9hDqK8485D8tdzST
522651731,113257174,风哥Oracle/MySQL/Linux群8,152,5,,-1,文件多||男生多||行业交流,,69271616,http://p.qlogo.cn/gh/522651731/522651731/140,PQA8JEaMgrRrGUvkI1p7hOrb9NPfz1bPSL1gGVpgUHrJpLffJZ9YR58AD5p6Gy6l
1097247598,3582955051,中考冲刺物理8：00,28,4,,-1,管理员活跃||女生多||同学,,1075904704,http://p.qlogo.cn/gh/1097247598/1097247598/140,Za4L3He5D3Ffg40nveEJKBS+uXVkhO/SlSmGkcPaHkwSWDCZoV1Eu4Pu3Fv5O4fW
480116166,1279913901,重庆美女交流俱乐部-8,1178,10,,-1,管理员活跃||男生多||兴趣爱好,本群为单身男女提供聊天交友的机会，希望各位能够好好把握机会。,2162752,http://p.qlogo.cn/gh/480116166/480116166/140,9Rf4tQtdZj3z3LmV6NBIbiGX5ITOs8axc8FRcGHqyslg57vTk+Ni223x35yMcOPb
849925782,3610628201,「云通关」一键通关8,91,4,,-1,管理员活跃||女生多||行业交流,（云通关）一键式智能通关平台云通关报关信息管理软件实现进出口信息规范管理，单证云端储存，自信面对海关事后监管，助力企业通过AEO认证。咨询热线：400-118-5156,1084293440,http://p.qlogo.cn/gh/849925782/849925782/140,DdUGcZq+lFENyWn070HOTSuz5ZVZ6OwYo0ryh611eEoOsoHCFqFowfbWh8I26KPd
731872409,2404441305,5月21日8：30毕业论文答,12,4,,-1,管理员活跃||女生多||同学,,2162752,http://p.qlogo.cn/gh/731872409/731872409/140,TluYoxRH49kKCvEM/DELXS2KwB16lkfoPgeCc9LVMoqpXFiPIyH7ufG6WDfARfyz
796472281,513508647,5.17 8:30 线上考场2,16,3,,-1,管理员活跃||男生多||学习考试,,1075904576,http://p.qlogo.cn/gh/796472281/796472281/140,IlwfJbiV8jJi+QuMfvVe93WAdPhYDqXkxq8r6QuYbYi2c7D408lW54/nDgcZq0et
931666928,284560929,8、12班,71,0,,-1,管理员活跃||男生多||同学||新群,,1075904576,http://p.qlogo.cn/gh/931666928/931666928/140,8cNbvcBiydOvRgATCVZBzzjPfwo0WtcqJa4Tsk1ZKIoprU+r8LgmzIxPy5dCWQQH
333247277,1286538128,小姐姐8,329,0,10307,-1,管理员活跃||男生多||兴趣爱好||203.1km,,2162752,http://p.qlogo.cn/gh/333247277/333247277/140,wohF3CUIROLydrYvlGUYwPiEnhEcRQSt6vaeLRF/uLRKiPc7ObhaBGPM+2SUsuns
598024679,350769747,实况足球８,71,3,10213,-1,管理员活跃||男生多||游戏||1804.1km,,1075904832,http://p.qlogo.cn/gh/598024679/598024679/140,6j2AyAqVanvgH/RxA2/QpFboJIdPCgZM+hSTq5PuOdHs3Rzhpo9aE28sRHvX3/rB
655084365,110088792,2018五年临床周二8、9节,29,8,,-1,管理员活跃||家校师生,网球班,1075904576,http://p.qlogo.cn/gh/655084365/655084365/140,yiXgNYAXzhCOMuxPOg+Xa2Gwvb6goaHFW/eGj7ik2xS05yOYLjOo8o5Zn/7mkuzn
902769228,454982218,2020武工商篮球俱乐部8,52,7,,-1,管理员活跃||男生多,,1075904704,http://p.qlogo.cn/gh/902769228/902769228/140,Xli0Xd5VAaiD9SRthm5orMKxa8gHM0sA+0UQwLHR9FRLgaV+kP/sbJ8LIGNzOzix
1051097078,1915084527,珍爱实名认证账号8,37,6,,-1,男生多,大量出售，珍爱百合世纪佳缘探探陌陌花田有缘一伴伊对知己我主良缘等各大婚恋网账号价格优惠！另外出售大量微信号私人老号微信。需要的请联系管理员,1075904576,http://p.qlogo.cn/gh/1051097078/1051097078/140,n3Gt2micXEEW1wvanCcro0dk1b0F+c5bjP3Nf3UIOJqzgT02C781+Q1FPAfguZxl
1105461341,1091699558,周二（8、9节）跆拳道,30,7,,-1,管理员活跃||男生多,,2162752,http://p.qlogo.cn/gh/1105461341/1105461341/140,o2O3heg/acryIbObi4S9y8MOUGKGbm39PEUUr0TsrJ5dzdrgd0ZsrgrAa8xk8hN4
651450844,1712429207,奇瑞瑞虎8湖南交流群,221,6,10375,-1,文件多||管理员活跃||男生多||518.5km,喜欢瑞虎8的湖南老乡们进来交流用车心得,2424896,http://p.qlogo.cn/gh/651450844/651450844/140,PkOQ/2Hwxnm1eQNYgbpRb5r+gKOnzcM/kH+WTqba1+gQ3+wKNIXLacKOA8Bafy1h
709435122,2672398250,≮嫚8≯横空出世破160,149,10,,-1,管理员活跃||女生多||生活休闲,组练三千夹将坛，织女机头蜀锦川。招取遗民赴僧社，兵残楚帐夜闻歌。买将病鹤劳心养，马上琵琶半额妆。是龙你给我盘着是虎你给我卧着,2162752,http://p.qlogo.cn/gh/709435122/709435122/140,K+77U8rDm12ghML5da5WG56ZQtsvJwb0TnWowirfW5Ufofu+GL+ua499Dnp2y9nQ
981745415,1123117459,一加8/pro搞机,37,7,,-1,文件多||男生多||兴趣爱好,,1075904576,http://p.qlogo.cn/gh/981745415/981745415/140,HVX9+l0cE9FGDAtmCsOH1o6R+9FQ9vDuI1khtcVP75CCY7fQcwQ4RICyDv6oJUPf
361360590,2914603465,Y-19河北招教交流群8,1691,6,,-1,文件多||管理员活跃||女生多||学习考试,本群为参加河北招教强化冲刺考试的各位小伙伴提供经验交流互动的平台，解答教师招聘考试各种相关的问题，定期分享教师招聘考试的资料、视频以及免费直播课程，希望大家愉快的交流，共同努力，一次性考试通过考试！！,2424928,http://p.qlogo.cn/gh/361360590/361360590/140,hTD4Hjh8dgGNyiTi31WfD4pMU79RRHPKeXZpKwPtpyTdaNvJ3ri4+B7qDowxE/2d
264886062,1245482290,快递单录入（8）群,245,2,,-1,管理员活跃||男生多||生活休闲,便宜购每天有海量便宜商品发布绝对的超值优惠,1076650048,http://p.qlogo.cn/gh/264886062/264886062/140,mwnOVDVQuIi0z6r/SDsAKxDo0WGQcIwyx9HX78QBb0ckq8R0tkn+xFjUBdOtjKgr
1101543243,3521573334,滑滑鸡交流8⃣群,30,4,,-1,管理员活跃||男生多,,1075904576,http://p.qlogo.cn/gh/1101543243/1101543243/140,Vykf5lj4usCxUEi3vEo7KQs5YCvMMt2sIioqZX9jql2zGEzrqEto9VSBICohOdKA
413372837,162273559,深莞五金电子销售8,401,6,10402,-1,文件多||相册多||管理员活跃||1139.6km,欢迎各行业的交流合作&nbsp;&nbsp;&nbsp;广告发布&nbsp;&nbsp;&nbsp;&nbsp;信息共享&nbsp;&nbsp;&nbsp;&nbsp;交易平台&nbsp;&nbsp;&nbsp;资源整合&nbsp;&nbsp;&nbsp;&nbsp;共同交流&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;五金件供应&nbsp;&nbsp;&nbsp;8888888888&nbsp;&nbsp;&nbsp;交流合作&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;共赢&nbsp;&nbsp;&nbsp;&nbsp;广告发布&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;信息共享&nbsp;&nbsp;&nbsp;&nbsp;追求理想&nbsp;&nbsp;&nbsp;阳光快乐&nbsp;&nbsp;&nbsp;&nbsp;88888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;交流合作&nbsp;&nbsp;&nbsp;&nbsp;！！！！！！！！1,1084317760,http://p.qlogo.cn/gh/413372837/413372837/140,#NAME?
1067538657,1595822596,7、8、9 志愿者群,32,8,,-1,管理员活跃||女生多||同学,,1075904576,http://p.qlogo.cn/gh/1067538657/1067538657/140,NuYAkYm29D0T8PwqjyRmRutNkFce1WvXdFXOjY6QiZHfaPs+03EMmQFJQE5p8blR
914527488,23144818,高一地理1、3、8、9班,118,8,,-1,文件多||管理员活跃||男生多||学习考试,,2162880,http://p.qlogo.cn/gh/914527488/914527488/140,fiMK+kpw3g162NgUPGkUaijDxLZD/03WG96+96pS9i0lYdeGLOaULKLWtzmTVcs9
17978863,328232855,深圳集装箱运输交流8,745,9,10402,-1,管理员活跃||男生多||行业交流||1159.6km,本群建于2018年，是深圳运输，主要集装箱运输相关业务，也可吨车，特种柜等其他深圳运输业务，同行交流群。愿大家每一份单都找到合适的车，每个司机大哥每天都有单做，无关者请绕路自行退群！最后，群人数到达450以后，群主会升级到2000人，到1950人时，群会升级到3000人，请大家踊跃拉同行朋友进来！谢谢！,1075904576,http://p.qlogo.cn/gh/17978863/17978863/140,ebkarjA187Hfr0bCka+JKcbiQlnZ/2pVdSFdm8RXiVUp/cS89tsQvBR+Vh94IHJM
734723047,253028553,7升8学习群,23,5,,-1,管理员活跃||女生多||学习考试,2020年初一升初二学习群,1075904576,http://p.qlogo.cn/gh/734723047/734723047/140,IWAklwr7LxcyqEnGHoIrvhFJAaMvbSSvymNfS3YsB1ctHi/tNFwQItYmKkTLuhyQ
787553974,2939857770,档档档档猫8,58,0,,-1,管理员活跃||女生多||品牌产品,,1075904576,http://p.qlogo.cn/gh/787553974/787553974/140,MGq5C+jXFyI53sbWzmnA+7Doa5N8w2KLMBH1heteY3f8iXnPNwNSiJbtjM3eG+Y9
389730482,3376829099,刷广告刷积分群8,22,2,,-1,文件多||男生多,,1075904576,http://p.qlogo.cn/gh/389730482/389730482/140,tZOls3xt/BsPMMKwChJCu1DZ+xh/yooBlzblIujMC2ifpoQ/Yw+rxY/+5riLcIgv
979803258,1083077489,奶块8南    〖精灵城〗,99,10,,-1,文件多||管理员活跃||男生多||游戏,《奶块》生命之树世界8南精灵村欢迎你！,2162752,http://p.qlogo.cn/gh/979803258/979803258/140,AYFNsLbx0QwsRMwAxkG4ub2qjSUocEtcatqDGXJAP65DWbr+mCeCLKE9GhFyAjLF
1077340657,2142357370,:,12,9,,-1,管理员活跃||游戏,王者荣耀00000000QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/1077340657/1077340657/140,KXRTj69cflDqIsQK/2ajeMs9MrlL9Z3/dpyzfmQxjO5KqSxwKIISiWA5ji3MmDN5
985864881,2174498827,:,7,0,,-1,亲友,,1075904576,http://p.qlogo.cn/gh/985864881/985864881/140,3ljJp+GbMqiPhrB62Ofp/FEOgODR7nLQIgp1+zHwxfI9KcbWejkWnGhn361hwtER
230268062,943659670,:,3,0,,-1,管理员活跃||亲友,,1073741888,http://p.qlogo.cn/gh/230268062/230268062/140,EcvUU4syRpIpwZKuZet3cv7r7wBP4spVnYWuOP157iWC6dAstGOJz28jV6qFHpju
649126524,2648856080,:,6,6,,-1,管理员活跃||亲友,,1076166720,http://p.qlogo.cn/gh/649126524/649126524/140,i9vREt49dt16kjxAsic4XSdziAh6m/sIV9vb68iDvC06hMVploAORuZuONyBfJYF
1001704673,1846667140,:,3,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/1001704673/1001704673/140,NAx/nDSPHHiNqf6UCNYfKDyDhCQE/cTYhYZuDbTg7CzXLF7v84cDNbLfiaMBEKyN
576037827,1828479476,:,7,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/576037827/576037827/140,i5qeWHtgqSw+4A5iaRrBk6gv3/53FndpVS2+a1xOU7+KUdqL82i7CC1BA6zZrP7s
413551526,123235419,:,5,4,,-1,管理员活跃||游戏,王者荣耀惊慌与学弱I的小队QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/413551526/413551526/140,gV/VVQ7IhJfGEgybYt2hBiEg/w6dmWlHecbjx1fBz2i0h8xK8NBMf9228X3VzwVF
158067516,1940714849,:,28,0,,-1,管理员活跃||女生多||生活休闲,,1075904576,http://p.qlogo.cn/gh/158067516/158067516/140,n01zWr4+pmVX4I15draEWQ2zDJyesYyRyDFldv0V6JsY6JGy5MosCVXWnFMnkFE+
833798394,3325873422,:,3,0,,-1,管理员活跃||游戏,王者荣耀:QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/833798394/833798394/140,QyYpr0jyyy/xJfM+flNkNb6NOyF1mLexuUJRd2oSOs/yFHFf95dYLl83hjuyimqC
690480849,2798924534,:,4,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/690480849/690480849/140,kBVzH3ZFCCVYJZWE23Ch/EbxvjR4H6DlHUn+BVRxEAcXWjyKjTj+W8kYKBe6SwI6
101463991,2015824041,:,10,0,10284,-1,管理员活跃||男生多||亲友||581.2km,o(=•ェ•=)m来了别退群啊，自由聊天。,1075904576,http://p.qlogo.cn/gh/101463991/101463991/140,/J+5hPOnH0m1uaIKjQhtbeKWr7Xl1Nas/UcHyAtG4pyiMa6F/M3jlkJ16Fkdy0wl
953728277,1923036901,:,5,0,,-1,游戏,王者荣耀秦哲是老大QQ群，欢迎加入,3223650368,http://p.qlogo.cn/gh/953728277/953728277/140,0az4+YhWf3NCsruTAX+S9fdR4Yxg7tV6rmCRAA/w4Om3UkCRNnST+AG74ejYnaih
522608275,2682747305,:,17,3,,-1,管理员活跃||男生多||游戏,🙃智障一群,2162752,http://p.qlogo.cn/gh/522608275/522608275/140,e1C3Ktj2H1wHwt/NfOQhez/hgsNqwNhp1y8nOdaIPmnfKD2FTs6DyY3k7Xqybpow
637083575,3457210343,:,8,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/637083575/637083575/140,fcCtje0ghNunhe1WP4QntzBA5s8RDmED3K7Xie6vpm6kEUZqbf8/deg1F4fkKsN3
325585812,1223307920,:,3,0,,-1,管理员活跃||兴趣爱好,,1073807680,http://p.qlogo.cn/gh/325585812/325585812/140,6CdPoIat+IssEdRT9Mq8bt9i1BssrUYzEcrRQsDXnx9Cd6a5Pc5PcaCkM4agcyAL
543132542,591640293,:,3,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/543132542/543132542/140,WWsm7NkzyaIBTkK2Wpsd7ezV+OBzHuhdni37VHSHeOmAvSD4+BvfbV69DqgwwdpU
442098931,631523571,:,6,0,,-1,管理员活跃,,1075904576,http://p.qlogo.cn/gh/442098931/442098931/140,fKh/ty9oZQvDdlx/O6i2t+Sm3w5gMn3iuDjM4tOnZI5SGGN9/nkG6Lr2ChpriAix
263958306,1246999535,:,10,0,10425,-1,文件多||管理员活跃||女生多||962.9km,,1073807424,http://p.qlogo.cn/gh/263958306/263958306/140,B2ZF2S8rekpnLsWgNKlOgdFz0mnhW/jWpb3nx0CTQLPt+3hKlp4shYYvdJgpZDis
808141996,3444943980,:,3,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/808141996/808141996/140,RGEdWq2SxiWxnYO+AQ5Gx0sni3Wh3HlxAMX0kpzM0oU9TdOblOXl1+fy9feLbC7k
78785491,978755903,:,67,0,,-1,男生多||生活休闲,成都友缘成都美女成都酒吧成都交友成都聚会成都单身文明聊天，快乐交友不欢迎广告,1073741888,http://p.qlogo.cn/gh/78785491/78785491/140,I8tBfkIHfwUDcQIPQHDSpPPLPnTxbTvMXio3HApUDRZNGj83SqL/1WvOS9SWXQBM
691461366,3030422776,:,11,0,,-1,女生多||亲友,,1075904576,http://p.qlogo.cn/gh/691461366/691461366/140,Ks+xjOLoJK4MASpUfRM5gfCxE+7LslcTQJzGgLKosKP9Anx/NpD0cxLS8YYB/tVX
41473845,1849573255,:,3,0,,-1,管理员活跃||同事朋友,,1073807424,http://p.qlogo.cn/gh/41473845/41473845/140,MAkCc4fPOztbCbh0tM3bHrgZ8513/x0bDQh4ucAbENQMKcjVAUFVvjI85NMQHV9g
78695073,361601719,:,4,0,,-1,管理员活跃,,1075904576,http://p.qlogo.cn/gh/78695073/78695073/140,T8fTjp/g2iwcCp5FM4fWf2LqG5EaP5JEA++7HkNfyGmxBWK3opz/2ktB4vhoQZix
961756204,2172835943,:,19,0,,-1,管理员活跃||游戏,王者荣耀鑫兴QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/961756204/961756204/140,ul6EMwC/qjumLoyV1t1hwXqfI51e/oCgCgu1yreLlR6EaakXjzN5UI3seqRukI3b
653479131,1431629346,:,26,0,,-1,相册多||管理员活跃||男生多||兴趣爱好,,2162752,http://p.qlogo.cn/gh/653479131/653479131/140,oT3VpybGd3AsolRCoNcA5e65x3Y2nTpkZDdVoCgQhFXiiq33JzAuxYUHL8Er0/Ov
132318383,2907915977,:,8,0,,-1,同学,呵呵。。。。,1075904576,http://p.qlogo.cn/gh/132318383/132318383/140,rnqcSJKOOWRzAKJ/uay4uIsiaOmhkEJjTX52bhrMisI4rNCX0Q2qJinghlBLzRH0
646190014,3199855594,:,7,0,,-1,亲友,群主特他妈懒，懒得介绍。。。。。。。群主很懒，群主很懒！！！！！！！！,1075904576,http://p.qlogo.cn/gh/646190014/646190014/140,h7EgGlS9sUZtf/BzZckpidqHHeXkAEcxbDSxJQJX0Gp2Nm8xslLfAK7j3M1UZBHy
610880785,674718571,:,4,0,,-1,文件多||管理员活跃,,1075904576,http://p.qlogo.cn/gh/610880785/610880785/140,6A+gyfqoAV2jbLtp8M1oObVuxvOwkYPduhtuDLCOcJVaKkm2qk8ZyZS/81rJwxWX
596921067,1807587304,:,3,0,,-1,管理员活跃||生活休闲,,1075904576,http://p.qlogo.cn/gh/596921067/596921067/140,Tljk1pWhvMmIUF88xP/ZaCYf75ezdDzPhNC9s090oqoJZtPbONkRqgmaLSsuJWMC
666407443,656116057,:,4,0,,-1,亲友,,1075904576,http://p.qlogo.cn/gh/666407443/666407443/140,ziWmOrW7dHVN5DGKqwGboW/GF/mUXinAYsE8Ek9oR694UC8noWAzXqU5FwVzRHVv
972996575,3060877785,:,12,5,,-1,管理员活跃||男生多||亲友,,1075904576,http://p.qlogo.cn/gh/972996575/972996575/140,C/aXFCwl9vvBkp5+2CJW5f+ux9JO/jz2v7FQaMy26fuZ0s+Sd8Gcx9Urk5G5Xt4R
454925907,3038685975,:,24,0,,-1,管理员活跃||男生多,,2424896,http://p.qlogo.cn/gh/454925907/454925907/140,HI4lMJ/POYvQ/uG0luwrxkSqqBq54JctUbluo8rkoncXeVUU9JOoZpV671rMupnA
665062629,1247383216,:,5,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/665062629/665062629/140,3EuTou5dBr2Is55Klx+PWYNd+2CfjAS5F3zL5LNadLvXWoGGq+Pjd04t4WU4qQaF
467077380,1559673718,:,9,0,,-1,管理员活跃||兴趣爱好,,1075904576,http://p.qlogo.cn/gh/467077380/467077380/140,tbA4r1KpvJS0kaCOf26enzdVvcUv3YMoU5IsxxnPQ0OWzBKWQbwflDaIP0n4tGKV
695867214,3073721441,:,6,0,,-1,亲友,,1075904576,http://p.qlogo.cn/gh/695867214/695867214/140,3novS9fg2307tBEBXJTYX3AlVdF1vZXsymQFwceSCtaXLv5texvqPiUadCugNCqq
786433955,3437635764,:,5,0,10422,-1,管理员活跃||同事||1361.2km,,2162752,http://p.qlogo.cn/gh/786433955/786433955/140,8j4df9nPmSMbpI7zaVMyE+7xgyaaFDDfdIyclRrtyvIXYVeDKDJKQDZl+xL9Bx5L
549123909,1526899762,:,5,0,,-1,亲友,,1075904576,http://p.qlogo.cn/gh/549123909/549123909/140,COqkbp+9gDiXVpUv04dEo+s86u5HcMS4ITF+p2rchzJpqTKA8V6j2cAL+falO3DH
413793783,1245963781,:,26,0,,-1,管理员活跃||女生多||同学,,2162752,http://p.qlogo.cn/gh/413793783/413793783/140,CtjX8hCBxZNcCJe6nO9eSofYJr8qJWEYsTr5oXIclOWSYlxiLWiPT5nmdAUOR/4z
637749016,2497724307,:,31,0,,-1,管理员活跃||男生多||亲友,,1076166720,http://p.qlogo.cn/gh/637749016/637749016/140,Td+Gp233yzAgccST9sSlpCTUGgdH7TpSDAniaUQ7kmSCUTIjg+//tnSMErtw4JbY
553932347,2295467744,:,10,0,,-1,管理员活跃||女生多||亲友,进群后请改马甲。例如，，love&……,2162752,http://p.qlogo.cn/gh/553932347/553932347/140,PkUj11t1sEZ4WULIGvmqcaQlQf7tA4qbNdRPqh6A5OwPcTroUytNc7HaMb9g2YYW
699094175,2602684815,:,4,0,,-1,管理员活跃||亲友,,1075904576,http://p.qlogo.cn/gh/699094175/699094175/140,N/UGmQgiTJYwWzn09VYCqAZ5FjBTF6SdiWeW2KOEDoj6klPF47oRA9K4RWLFllC6
686102082,2879300650,:,6,0,,-1,亲友,,2162752,http://p.qlogo.cn/gh/686102082/686102082/140,0iBBLB6Coz8ZxR4M3oYANQDSLTfVQZ6AHht5pPlQdFJyuES/f9ucP7+sctQh4a83
671561482,117403731,:,23,0,,-1,管理员活跃||男生多||亲友,,1075904576,http://p.qlogo.cn/gh/671561482/671561482/140,kGqzUkDAi4khdQvUtqloOL3c5juiJq9XKr+krYEz1hmDELBWywAUygwO0+1GYZwm
118539664,552502840,:,3,0,,-1,管理员活跃||游戏,gd,1073741888,http://p.qlogo.cn/gh/118539664/118539664/140,m4QloJxdoofXYqV+3MgNcHSlJAS1lRmFNXUpmAdyZ4puswQUu+j2TV0cAtfun1Z3
728632235,2849354279,:,3,0,,-1,文件多||管理员活跃||游戏,王者荣耀:QQ群，欢迎加入,3223388224,http://p.qlogo.cn/gh/728632235/728632235/140,MFmG8cosYgfy2hME2N/JrV/di8SzvBrLsue7uroPJ5Qv5afcAPY7t2dtML7Y/d/F
625061796,2352935424,:,9,0,10299,-1,管理员活跃||同学||453.5km,,1075904576,http://p.qlogo.cn/gh/625061796/625061796/140,v5Bi1xNI4FGufavNtIhBE/6V3fuUSYOa+5RUidUOsKm1OZ00aUr5hr5kn4WrIcL6
215640114,1289537061,:,11,0,,-1,男生多||同学,,1076166720,http://p.qlogo.cn/gh/215640114/215640114/140,KNm9poOOb/vyPA7SDhUdgKz6z1MHVEXcgxU3dqWAT59fvb8jPCT69aW26pDE+Scr
391250110,3242158768,:,8,0,,-1,,风吹草动群发相信明天会更好,1075904576,http://p.qlogo.cn/gh/391250110/391250110/140,267yAIpDzVs/ATLIV7Ln1Mg/bIOuwfRoa9sx7PFH5y7QrqvopGxMkUQ0kA1lsYtW
317738405,729429628,:,161,5,10419,-1,文件多||管理员活跃||女生多||1196.1km,2015-2-04～我们相聚在一起，欢迎更多喜欢聊天的朋友加入本群，广告客止步。,1075904576,http://p.qlogo.cn/gh/317738405/317738405/140,Ux+PcWuumf8UGQAmoGSNCzx2Svd2oTCtvBhYBmjQIPYQVZ52feo6sdsWTyr23o3H
